contact_id,customer_id,contact_type,contact_date,contact_outcome,contact_month
CONT1958,CUST0867,Email,2025-06-25 10:37:23.094937,Sucesso,2025-06
CONT1959,CUST0252,Reunião,2025-05-04 10:37:23.094940,Sucesso,2025-05
CONT1960,CUST0560,Email,2024-12-24 10:37:23.094944,Sucesso,2024-12
CONT1961,CUST0696,Email,2025-08-01 10:37:23.094947,Falha,2025-08
CONT1962,CUST0832,Telefone,2025-01-05 10:37:23.094950,Não Atendido,2025-01
CONT1963,CUST0699,Email,2025-01-13 10:37:23.094956,Sucesso,2025-01
CONT1964,CUST0090,Reunião,2025-06-01 10:37:23.094959,Sucesso,2025-06
CONT1965,CUST0446,Email,2025-04-29 10:37:23.094962,Falha,2025-04
CONT1966,CUST0332,Reunião,2025-07-26 10:37:23.094966,Sucesso,2025-07
CONT1967,CUST0139,Email,2024-12-13 10:37:23.094969,Não Atendido,2024-12
CONT1968,CUST0357,Email,2024-09-19 10:37:23.094972,Sucesso,2024-09
CONT1969,CUST0601,Email,2024-11-22 10:37:23.094975,Sucesso,2024-11
CONT1970,CUST0274,Email,2024-09-04 10:37:23.094979,Sucesso,2024-09
CONT1971,CUST0019,Email,2025-03-25 10:37:23.094982,Sucesso,2025-03
CONT1972,CUST0983,Email,2024-12-28 10:37:23.094985,Sucesso,2024-12
CONT1973,CUST0311,Telefone,2025-03-04 10:37:23.094989,Não Atendido,2025-03
CONT1974,CUST0870,Email,2025-03-18 10:37:23.094992,Não Atendido,2025-03
CONT1975,CUST0886,Telefone,2025-03-02 10:37:23.094995,Sucesso,2025-03
CONT1976,CUST0978,Email,2024-09-15 10:37:23.094998,Sucesso,2024-09
CONT1977,CUST0154,Reunião,2024-08-28 10:37:23.095002,Sucesso,2024-08
CONT1978,CUST0390,Chat,2024-11-18 10:37:23.095005,Falha,2024-11
CONT1979,CUST0260,Telefone,2024-10-28 10:37:23.095008,Sucesso,2024-10
CONT1980,CUST0620,Email,2024-09-03 10:37:23.095012,Sucesso,2024-09
CONT1981,CUST0883,Email,2024-08-28 10:37:23.095015,Sucesso,2024-08
CONT1982,CUST0797,Chat,2024-12-21 10:37:23.095018,Sucesso,2024-12
CONT1983,CUST0571,Email,2024-10-31 10:37:23.095022,Não Atendido,2024-10
CONT1984,CUST0125,Email,2024-08-14 10:37:23.095025,Sucesso,2024-08
CONT1985,CUST0354,Email,2024-10-21 10:37:23.095028,Sucesso,2024-10
CONT1986,CUST0273,Email,2025-02-20 10:37:23.095032,Sucesso,2025-02
CONT1987,CUST0619,Email,2025-06-21 10:37:23.095035,Sucesso,2025-06
CONT1988,CUST0811,Reunião,2025-01-16 10:37:23.095038,Sucesso,2025-01
CONT1989,CUST0245,Email,2025-01-05 10:37:23.095041,Sucesso,2025-01
CONT1990,CUST0848,Telefone,2024-12-04 10:37:23.095045,Sucesso,2024-12
CONT1991,CUST0450,Email,2025-07-14 10:37:23.095048,Sucesso,2025-07
CONT1992,CUST0930,Email,2024-09-20 10:37:23.095051,Sucesso,2024-09
CONT1993,CUST0247,Chat,2024-11-06 10:37:23.095054,Sucesso,2024-11
CONT1994,CUST0520,Email,2025-06-24 10:37:23.095058,Falha,2025-06
CONT1995,CUST0141,Reunião,2024-09-09 10:37:23.095061,Sucesso,2024-09
CONT1996,CUST0362,Telefone,2024-09-28 10:37:23.095064,Sucesso,2024-09
CONT1997,CUST0008,Email,2024-08-09 10:37:23.095068,Sucesso,2024-08
CONT1998,CUST0478,Chat,2025-03-04 10:37:23.095071,Sucesso,2025-03
CONT1999,CUST0352,Email,2025-01-20 10:37:23.095074,Sucesso,2025-01
CONT2000,CUST0996,Reunião,2025-02-26 10:37:23.095078,Não Atendido,2025-02
